test_id,wall_clock,alpha_bravo_dist,bravo_charlie_dist,alpha_charlie_dist,formation_type
TEST-17-MULTI-CONTACT,1775092828.521,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092828.772,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092829.028,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092829.279,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092829.534,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092829.786,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092830.040,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092830.295,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092830.548,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092830.800,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092831.057,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092831.311,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092831.562,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092831.816,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092832.071,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092832.324,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092832.577,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092832.829,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092833.082,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092833.338,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092833.590,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092833.843,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092834.096,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092834.351,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092834.603,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092834.856,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092835.109,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092835.363,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092835.616,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092835.869,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092836.126,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092836.380,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092836.634,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092836.886,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092837.140,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092837.395,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092837.648,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092837.903,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092838.159,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092838.413,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092838.665,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092838.917,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092839.170,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092839.424,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092839.675,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092839.931,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092840.185,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092840.438,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092840.690,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092840.945,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092841.202,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092841.456,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092841.707,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092841.962,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092842.215,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092842.469,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092842.719,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092842.975,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092843.228,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092843.481,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092843.732,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092843.986,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092844.238,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092844.489,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092844.741,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092844.996,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092845.251,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092845.504,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092845.755,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092846.011,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092846.268,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092846.522,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092846.773,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092847.027,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092847.281,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092847.535,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092847.787,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092848.041,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092848.292,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092848.544,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092848.795,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092849.050,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092849.304,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092849.558,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092849.811,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092850.064,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092850.319,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092850.572,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092850.822,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092851.078,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092851.334,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092851.587,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092851.841,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092852.096,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092852.349,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092852.603,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092852.855,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092853.109,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092853.361,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092853.616,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092853.870,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092854.123,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092854.377,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092854.630,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092854.884,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092855.137,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092855.389,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092855.643,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092855.898,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092856.150,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092856.406,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092856.660,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092856.914,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092857.166,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092857.420,199.5,199.9,399.4,independent
TEST-17-MULTI-CONTACT,1775092857.672,199.5,199.9,399.4,independent
TEST-18-MAX-RANGE,1775092857.926,199.7,200.8,400.5,independent
TEST-18-MAX-RANGE,1775092858.181,199.9,202.3,402.2,independent
TEST-18-MAX-RANGE,1775092858.434,200.2,203.7,403.9,independent
TEST-18-MAX-RANGE,1775092858.689,200.4,205.2,405.6,independent
TEST-18-MAX-RANGE,1775092858.942,200.6,206.7,407.3,independent
TEST-18-MAX-RANGE,1775092859.196,200.8,208.2,409.0,independent
TEST-18-MAX-RANGE,1775092859.450,201.0,209.7,410.7,independent
TEST-18-MAX-RANGE,1775092859.701,201.2,211.3,412.4,independent
TEST-18-MAX-RANGE,1775092859.956,201.3,212.8,414.1,independent
TEST-18-MAX-RANGE,1775092860.211,201.5,214.4,415.9,independent
TEST-18-MAX-RANGE,1775092860.465,201.6,216.0,417.6,independent
TEST-18-MAX-RANGE,1775092860.716,201.7,217.6,419.3,independent
TEST-18-MAX-RANGE,1775092860.971,201.8,219.2,421.0,independent
TEST-18-MAX-RANGE,1775092861.226,201.9,220.9,422.7,independent
TEST-18-MAX-RANGE,1775092861.484,201.9,222.5,424.4,independent
TEST-18-MAX-RANGE,1775092861.735,202.0,224.2,426.1,independent
TEST-18-MAX-RANGE,1775092861.992,202.0,225.8,427.8,independent
TEST-18-MAX-RANGE,1775092862.244,202.0,227.4,429.4,independent
TEST-18-MAX-RANGE,1775092862.499,202.0,229.0,431.0,independent
TEST-18-MAX-RANGE,1775092862.749,201.9,230.6,432.5,independent
TEST-18-MAX-RANGE,1775092863.006,201.9,232.2,434.0,independent
TEST-18-MAX-RANGE,1775092863.259,201.8,233.7,435.4,independent
TEST-18-MAX-RANGE,1775092863.512,201.7,235.1,436.7,independent
TEST-18-MAX-RANGE,1775092863.765,201.7,236.4,437.9,independent
TEST-18-MAX-RANGE,1775092864.019,201.5,237.7,439.0,independent
TEST-18-MAX-RANGE,1775092864.270,201.4,238.8,439.9,independent
TEST-18-MAX-RANGE,1775092864.523,201.3,239.7,440.7,independent
TEST-18-MAX-RANGE,1775092864.774,201.2,240.6,441.4,independent
TEST-18-MAX-RANGE,1775092865.029,201.1,241.3,441.9,independent
TEST-18-MAX-RANGE,1775092865.284,201.1,241.8,442.4,independent
TEST-18-MAX-RANGE,1775092865.537,201.0,242.3,442.7,independent
TEST-18-MAX-RANGE,1775092865.789,200.9,242.6,442.8,independent
TEST-18-MAX-RANGE,1775092866.045,200.9,242.7,442.8,independent
TEST-18-MAX-RANGE,1775092866.300,200.9,242.7,442.8,independent
TEST-18-MAX-RANGE,1775092866.559,200.9,242.6,442.6,independent
TEST-18-MAX-RANGE,1775092866.811,200.9,242.5,442.5,independent
TEST-18-MAX-RANGE,1775092867.064,201.0,242.3,442.4,independent
TEST-18-MAX-RANGE,1775092867.320,201.0,242.3,442.3,independent
TEST-18-MAX-RANGE,1775092867.572,201.1,242.2,442.3,independent
TEST-18-MAX-RANGE,1775092867.823,201.2,242.2,442.4,independent
TEST-18-MAX-RANGE,1775092868.079,201.2,242.2,442.5,independent
TEST-18-MAX-RANGE,1775092868.334,201.3,242.3,442.6,independent
TEST-18-MAX-RANGE,1775092868.588,201.3,242.3,442.7,independent
TEST-18-MAX-RANGE,1775092868.842,201.4,242.4,442.9,independent
TEST-18-MAX-RANGE,1775092869.096,201.5,242.6,443.1,independent
TEST-18-MAX-RANGE,1775092869.351,201.5,242.7,443.3,independent
TEST-18-MAX-RANGE,1775092869.606,201.6,242.8,443.5,independent
TEST-18-MAX-RANGE,1775092869.859,201.6,243.0,443.7,independent
TEST-18-MAX-RANGE,1775092870.112,201.7,243.1,443.9,independent
TEST-18-MAX-RANGE,1775092870.368,201.7,243.2,444.1,independent
TEST-18-MAX-RANGE,1775092870.621,201.7,243.4,444.3,independent
TEST-18-MAX-RANGE,1775092870.872,201.8,243.5,444.5,independent
TEST-18-MAX-RANGE,1775092871.128,201.8,243.6,444.6,independent
TEST-18-MAX-RANGE,1775092871.383,201.8,243.7,444.8,independent
TEST-18-MAX-RANGE,1775092871.641,201.8,243.8,444.9,independent
TEST-18-MAX-RANGE,1775092871.897,201.8,243.9,445.0,independent
TEST-18-MAX-RANGE,1775092872.151,201.8,243.9,445.1,independent
TEST-18-MAX-RANGE,1775092872.405,201.8,244.0,445.2,independent
TEST-18-MAX-RANGE,1775092872.658,201.9,244.0,445.3,independent
TEST-18-MAX-RANGE,1775092872.913,201.9,244.1,445.3,independent
TEST-18-MAX-RANGE,1775092873.167,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092873.421,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092873.675,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092873.930,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092874.185,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092874.437,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092874.692,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092874.946,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092875.199,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092875.452,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092875.707,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092875.962,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092876.216,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092876.470,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092876.723,201.8,244.2,445.4,independent
TEST-18-MAX-RANGE,1775092876.979,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092877.232,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092877.486,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092877.738,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092877.994,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092878.247,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092878.500,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092878.750,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092879.006,201.8,244.2,445.5,independent
TEST-18-MAX-RANGE,1775092879.259,201.8,244.2,445.4,independent
TEST-18-MAX-RANGE,1775092879.512,201.8,244.2,445.4,independent
TEST-18-MAX-RANGE,1775092879.763,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092880.019,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092880.274,201.8,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092880.528,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092880.778,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092881.034,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092881.287,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092881.541,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092881.794,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092882.050,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092882.305,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092882.558,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092882.809,201.9,244.1,445.4,independent
TEST-18-MAX-RANGE,1775092883.066,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092883.323,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092883.577,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092883.828,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092884.085,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092884.340,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092884.593,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092884.844,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092885.099,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092885.353,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092885.608,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092885.861,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092886.116,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092886.370,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092886.625,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092886.879,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092887.135,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092887.389,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092887.644,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092887.897,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092888.151,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092888.405,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092888.659,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092888.914,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092889.169,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092889.423,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092889.677,202.0,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092889.933,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092890.189,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092890.441,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092890.696,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092890.951,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092891.204,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092891.459,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092891.713,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092891.968,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092892.223,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092892.478,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092892.731,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092892.986,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092893.243,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092893.497,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092893.748,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092894.005,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092894.260,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092894.514,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092894.764,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092895.018,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092895.271,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092895.525,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092895.775,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092896.032,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092896.287,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092896.540,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092896.792,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092897.048,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092897.303,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092897.558,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092897.809,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092898.064,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092898.319,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092898.573,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092898.824,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092899.080,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092899.336,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092899.587,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092899.838,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092900.094,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092900.347,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092900.599,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092900.850,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092901.107,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092901.361,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092901.615,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092901.867,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092902.124,201.9,244.0,445.5,independent
TEST-18-MAX-RANGE,1775092902.377,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092902.633,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092902.884,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092903.141,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092903.394,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092903.647,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092903.902,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092904.155,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092904.410,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092904.663,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092904.914,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092905.167,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092905.421,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092905.676,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092905.928,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092906.183,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092906.438,201.8,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092906.690,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092906.945,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092907.201,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092907.455,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092907.710,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092907.963,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092908.217,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092908.470,201.9,244.0,445.6,independent
TEST-18-MAX-RANGE,1775092908.722,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092908.977,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092909.231,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092909.485,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092909.739,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092909.994,201.9,244.0,445.7,independent
TEST-18-MAX-RANGE,1775092910.247,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092910.500,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092910.754,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092911.009,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092911.263,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092911.517,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092911.768,201.9,244.1,445.7,independent
TEST-18-MAX-RANGE,1775092912.024,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092912.282,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092912.535,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092912.787,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092913.043,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092913.298,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092913.551,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092913.801,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092914.057,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092914.312,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092914.568,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092914.817,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092915.072,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092915.326,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092915.580,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092915.832,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092916.086,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092916.341,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092916.593,201.9,244.1,445.8,independent
TEST-18-MAX-RANGE,1775092916.844,201.9,244.1,445.9,independent
TEST-18-MAX-RANGE,1775092917.099,201.9,244.1,445.9,independent
TEST-18-MAX-RANGE,1775092917.355,201.9,244.1,445.9,independent
TEST-18-MAX-RANGE,1775092917.609,201.9,244.1,445.9,independent
TEST-18-MAX-RANGE,1775092917.859,201.9,244.1,445.9,independent
TEST-18-MAX-RANGE,1775092918.117,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092918.370,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092918.624,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092918.875,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092919.131,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092919.386,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092919.641,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092919.892,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092920.147,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092920.401,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092920.656,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092920.908,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092921.164,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092921.418,201.9,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092921.672,201.8,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092921.926,201.8,244.2,445.9,independent
TEST-18-MAX-RANGE,1775092922.180,201.8,244.2,445.9,independent
